Date Time,Oxygen,oxygen_quality,Streamflow,Temperature
2018-11-17,7.384,2,2.04,16.0
2018-11-18,7.142,2,1.92,16.7
2018-11-19,6.678,2,1.83,17.3
2018-11-20,4.146,2,1.71,16.8
2018-11-21,6.143,2,2.28,15.8
2018-11-22,6.408,2,3.3,14.6
2018-11-23,6.999,2,3.64,14.3
2018-11-24,7.433,2,3.91,14.8
2018-11-25,7.636,2,3.81,15.0
2018-11-26,8.13,2,3.66,15.8
2018-11-27,7.763,2,3.33,15.8
2018-11-28,7.562,2,3.17,15.9
2018-11-29,7.472,2,3.0,15.6
2018-11-30,7.956,2,2.85,15.9
2018-12-01,7.446,2,2.73,16.2
2018-12-02,7.408,2,3.09,16.3
2018-12-03,7.595,2,2.89,16.1
2018-12-04,7.433,2,2.87,16.3
2018-12-05,7.626,2,2.85,17.0
2018-12-06,7.521,2,2.74,17.8
2018-12-07,7.547,2,2.45,18.1
2018-12-08,5.776,2,2.21,17.3
2018-12-09,7.771,2,2.19,17.4
2018-12-10,7.479,2,2.16,17.8
2018-12-11,7.877,2,2.07,17.4
2018-12-12,7.813,2,2.09,17.4
2018-12-13,5.946,2,2.1,16.9
2018-12-14,6.168,2,2.34,16.7
2018-12-15,6.809,2,2.91,17.2
2018-12-16,7.605,2,3.17,17.6
2018-12-17,7.679,2,2.92,17.5
2018-12-18,8.256,2,2.76,17.3
2018-12-19,7.441,2,2.66,17.3
2018-12-20,7.403,2,2.75,17.2
2018-12-21,7.691,2,2.58,16.4
2018-12-22,8.346,2,2.47,16.5
2018-12-23,8.462,2,2.35,16.8
2018-12-24,8.341,2,2.28,17.4
2018-12-25,8.228,2,2.11,17.3
2018-12-26,8.264,2,2.13,19.0
2018-12-27,7.501,2,2.62,17.2
2018-12-28,7.508,2,2.8,18.2
2018-12-29,7.334,2,2.81,17.9
2018-12-30,7.944,2,2.66,17.6
2018-12-31,7.925,2,2.41,17.6
2019-01-01,7.966,2,2.26,17.6
2019-01-02,7.925,2,2.16,17.7
2019-01-03,7.822,2,2.06,18.0
2019-01-04,7.225,2,2.0,17.7
2019-01-05,8.37,2,1.88,17.2
2019-01-06,8.01,2,1.86,16.6
2019-01-07,8.449,2,1.92,17.4
2019-01-08,8.366,2,1.91,17.2
2019-01-09,8.171,2,1.86,16.5
2019-01-10,8.76,2,1.78,16.3
2019-01-11,7.98,2,1.82,17.3
2019-01-12,7.908,2,1.82,17.9
2019-01-13,8.072,2,1.81,17.7
2019-01-14,7.614,2,1.92,18.2
2019-01-15,7.523,2,1.96,18.7
2019-01-16,6.836,2,1.82,18.2
2019-01-17,6.651,2,1.8,18.4
2019-01-18,6.931,2,1.78,18.2
2019-01-19,7.715,2,1.72,17.6
2019-01-20,7.642,2,1.71,17.4
2019-01-21,7.585,2,1.79,18.0
2019-01-22,7.216,2,1.83,18.3
2019-01-23,7.45,2,1.83,18.3
2019-01-24,7.252,2,1.87,18.7
2019-01-25,5.961,2,1.8,18.5
2019-01-26,7.124,2,1.77,18.1
2019-01-27,7.488,2,1.73,17.8
2019-01-28,7.364,2,1.68,17.7
2019-01-29,7.296,2,1.73,18.1
2019-01-30,7.579,2,1.73,17.7
2019-01-31,7.498,2,1.64,17.2
2019-02-01,7.873,2,1.59,16.9
2019-02-02,7.535,2,1.63,17.4
2019-02-03,7.403,2,1.67,17.5
2019-02-04,7.147,2,1.7,17.5
2019-02-05,7.864,2,1.64,17.3
2019-02-06,6.571,2,1.72,17.9
2019-02-07,7.144,2,1.77,18.1
2019-02-08,6.684,2,1.71,17.4
2019-02-09,6.529,2,1.67,16.5
2019-02-10,6.591,2,1.67,16.3
2019-02-11,6.678,2,1.8,17.3
2019-02-12,6.594,2,1.79,16.7
2019-02-13,7.031,2,1.62,16.0
2019-02-14,7.092,2,1.61,16.5
2019-02-15,6.805,2,1.65,17.1
2019-02-16,6.664,2,1.72,17.5
2019-02-17,6.924,2,1.76,17.3
2019-02-18,6.766,2,1.73,17.3
2019-02-19,7.165,2,1.66,16.4
2019-02-20,7.144,2,1.68,16.8
2019-02-21,7.169,2,1.73,16.4
2019-02-22,7.039,2,1.74,17.3
2019-02-23,6.84,2,1.71,17.4
2019-02-24,6.578,2,1.76,17.8
2019-02-25,6.612,2,1.73,18.0
2019-02-26,6.732,2,1.66,17.5
2019-02-27,6.808,2,1.7,17.2
2019-02-28,6.554,2,1.78,17.7
2019-03-01,6.423,2,1.8,18.4
2019-03-02,6.219,2,1.7,18.7
2019-03-03,6.137,2,1.71,18.2
2019-03-04,6.647,2,1.73,16.9
2019-03-05,6.662,2,1.81,17.3
2019-03-06,6.68,2,1.76,16.2
2019-03-07,7.449,2,1.75,15.7
2019-03-08,6.414,2,1.78,16.1
2019-03-09,7.091,2,1.87,16.5
2019-03-10,5.901,2,1.89,16.1
2019-03-11,6.842,2,1.94,16.8
2019-03-12,6.857,2,1.92,16.1
2019-03-13,7.462,2,1.79,15.4
2019-03-14,7.051,2,1.64,15.3
2019-03-15,6.789,2,1.47,15.8
2019-03-16,6.792,2,1.53,16.6
2019-03-17,0.0,161,1.6,16.8
2019-03-18,0.0,161,1.67,17.5
2019-03-19,5.679,2,1.68,17.2
2019-03-20,4.526,2,1.73,17.1
2019-03-21,3.958,2,1.78,17.0
2019-03-22,0.0,161,1.8,17.7
2019-03-23,0.0,161,1.75,17.6
2019-03-24,0.0,161,1.75,17.4
2019-03-25,0.0,161,1.66,15.8
2019-03-26,6.345,2,1.59,15.4
2019-03-27,0.0,161,1.66,16.0
2019-03-28,0.0,161,1.71,15.8
2019-03-29,5.17,2,1.75,15.7
2019-03-30,6.288,2,1.8,14.7
2019-03-31,6.233,2,1.84,15.5
2019-04-01,0.0,161,1.84,15.6
2019-04-02,0.0,161,1.83,15.0
2019-04-03,4.753,2,1.82,15.2
2019-04-04,0.0,161,1.82,15.7
2019-04-05,6.197,2,1.87,16.5
2019-04-06,0.0,161,1.86,16.4
2019-04-07,0.0,161,1.78,15.4
2019-04-08,0.0,161,1.85,16.0
2019-04-09,0.0,161,1.81,15.1
2019-04-10,5.774,2,1.78,14.8
2019-04-11,5.845,2,1.82,15.1
2019-04-12,0.0,161,1.82,14.6
2019-04-13,5.416,2,1.83,15.3
2019-04-14,5.78,2,1.89,15.9
2019-04-15,6.034,2,1.92,15.9
2019-04-16,5.841,2,1.95,16.6
2019-04-17,4.836,2,1.87,16.5
2019-04-18,6.993,2,1.77,15.3
2019-04-19,0.0,161,1.79,15.0
2019-04-20,0.0,161,1.91,15.8
2019-04-21,6.102,2,1.87,16.4
2019-04-22,0.0,161,1.76,14.9
2019-04-23,0.0,161,1.77,14.5
2019-04-24,0.0,161,1.79,14.7
2019-04-25,6.86,2,1.82,15.1
2019-04-26,0.0,161,1.84,14.8
2019-04-27,6.625,2,1.79,14.5
2019-04-28,0.0,161,1.86,15.2
2019-04-29,7.123,2,1.9,15.1
2019-04-30,7.68,2,1.84,14.6
2019-05-01,0.0,161,1.81,15.5
2019-05-02,0.0,161,1.75,15.2
2019-05-03,0.0,161,1.7,14.9
2019-05-04,6.652,2,1.71,15.0
2019-05-05,7.151,2,1.79,15.0
2019-05-06,7.37,2,1.81,15.1
2019-05-07,0.0,161,1.84,14.1
2019-05-08,6.76,2,1.88,14.6
2019-05-09,5.88,2,1.93,14.3
2019-05-10,0.0,161,1.9,13.8
2019-05-11,0.0,161,1.84,14.4
2019-05-12,0.0,161,1.89,14.9
2019-05-13,7.363,2,1.92,14.9
2019-05-14,0.0,161,1.89,14.8
2019-05-15,7.283,2,1.89,14.9
2019-05-16,7.588,2,1.9,14.2
2019-05-17,7.73,2,1.9,13.7
2019-05-18,7.861,2,1.93,13.7
2019-05-19,7.888,2,1.95,14.6
2019-05-20,7.488,2,1.99,15.3
2019-05-21,7.554,2,1.96,15.1
2019-05-22,7.737,2,1.93,14.7
2019-05-23,7.634,2,1.99,14.6
2019-05-24,7.515,2,2.0,14.9
2019-05-25,7.42,2,2.01,15.0
2019-05-26,7.789,2,2.09,14.2
2019-05-27,7.489,2,2.26,13.4
2019-05-28,7.328,2,2.32,13.8
2019-05-29,7.368,2,2.41,12.9
2019-05-30,8.295,2,2.31,13.1
2019-05-31,7.477,2,2.25,14.0
2019-06-01,7.78,2,2.12,14.4
2019-06-02,7.039,2,2.3,14.1
2019-06-03,7.655,2,2.43,13.2
2019-06-04,8.009,2,2.88,13.1
2019-06-05,7.793,2,3.21,13.0
2019-06-06,7.359,2,3.09,13.4
2019-06-07,7.532,2,3.17,13.5
2019-06-08,7.848,2,3.26,12.4
2019-06-09,7.865,2,3.17,12.7
2019-06-10,7.614,2,3.28,13.4
2019-06-11,7.684,2,3.17,13.3
2019-06-12,6.902,2,4.64,13.5
2019-06-13,8.04,2,6.95,12.5
2019-06-14,0.0,180,7.89,12.1
2019-06-15,0.0,180,7.52,12.1
2019-06-16,0.0,180,6.77,12.0
2019-06-17,0.0,180,5.9,11.5
2019-06-18,0.0,180,6.5,11.6
2019-06-19,0.0,180,7.77,10.7
2019-06-20,0.0,180,8.14,10.0
2019-06-21,0.0,180,8.31,9.5
2019-06-22,0.0,180,7.98,9.4
2019-06-23,0.0,180,7.43,9.8
2019-06-24,0.0,180,6.49,9.2
2019-06-25,0.0,180,5.86,8.9
2019-06-26,0.0,180,5.33,9.2
2019-06-27,0.0,180,5.08,10.4
2019-06-28,0.0,180,4.81,11.8
2019-06-29,0.0,180,5.56,12.6
2019-06-30,0.0,180,11.72,11.0
2019-07-01,0.0,180,11.44,11.0
2019-07-02,0.0,180,9.46,11.3
2019-07-03,0.0,180,8.24,11.7
2019-07-04,0.0,180,7.19,11.7
2019-07-05,0.0,180,6.42,11.2
2019-07-06,0.0,180,5.96,11.1
2019-07-07,0.0,180,5.77,11.8
2019-07-08,0.0,180,6.77,11.6
2019-07-09,8.998,2,9.37,11.0
2019-07-10,8.766,2,15.34,11.2
2019-07-11,8.754,2,179.22,10.0
2019-07-12,8.559,2,154.43,10.4
2019-07-13,9.248,2,180.97,8.7
2019-07-14,9.255,2,212.25,9.5
2019-07-15,9.058,2,163.91,10.4
2019-07-16,8.826,2,149.36,11.2
2019-07-17,8.914,2,135.83,10.8
2019-07-18,9.148,2,141.35,10.3
2019-07-19,9.162,2,181.65,10.5
2019-07-20,9.269,2,152.65,10.2
2019-07-21,9.32,2,143.04,10.4
2019-07-22,9.294,2,117.0,10.4
2019-07-23,9.262,2,132.2,9.9
2019-07-24,9.551,2,248.15,9.5
2019-07-25,8.974,2,200.44,11.5
2019-07-26,9.009,2,247.25,11.6
2019-07-27,9.63,2,166.94,9.9
2019-07-28,9.663,2,133.82,10.1
2019-07-29,9.757,2,123.62,9.8
2019-07-30,9.624,2,103.03,10.2
2019-07-31,9.688,2,87.07,9.9
2019-08-01,9.78,2,75.88,10.2
2019-08-02,9.56,2,68.82,10.7
2019-08-03,9.369,2,61.33,10.9
2019-08-04,9.462,2,56.45,11.1
2019-08-05,9.536,2,51.93,10.6
2019-08-06,9.393,2,47.28,10.9
2019-08-07,9.309,2,45.05,11.0
2019-08-08,9.533,2,49.35,9.9
2019-08-09,9.674,2,170.08,8.8
2019-08-10,9.775,2,333.29,8.5
2019-08-11,9.842,2,444.85,8.5
2019-08-12,9.952,2,382.78,9.1
2019-08-13,9.842,2,275.0,9.7
2019-08-14,9.631,2,211.11,10.8
2019-08-15,9.76,2,165.84,10.0
2019-08-16,9.597,2,140.67,10.7
2019-08-17,9.761,2,117.58,10.3
2019-08-18,9.366,2,100.58,10.6
2019-08-19,9.943,2,159.32,9.7
2019-08-20,9.469,2,168.38,11.0
2019-08-21,9.114,2,212.08,12.3
2019-08-22,9.108,2,218.3,12.4
2019-08-23,8.995,2,182.58,12.7
2019-08-24,9.264,2,153.12,11.4
2019-08-25,9.703,2,142.58,10.5
2019-08-26,9.822,2,124.82,10.3
2019-08-27,9.688,2,105.15,10.6
2019-08-28,9.5,2,104.51,10.6
2019-08-29,9.85,2,116.75,10.2
2019-08-30,9.72,2,92.12,10.5
2019-08-31,9.509,2,86.17,11.1
2019-09-01,9.122,2,84.76,12.1
2019-09-02,9.446,2,79.17,10.8
2019-09-03,9.149,2,74.35,12.4
2019-09-04,8.989,2,65.86,12.6
2019-09-05,9.106,2,62.22,12.2
2019-09-06,8.972,2,60.68,12.3
2019-09-07,9.364,2,64.61,11.3
2019-09-08,9.386,2,65.12,11.2
2019-09-09,9.643,2,75.84,10.8
2019-09-10,9.578,2,69.53,11.1
2019-09-11,9.559,2,62.71,11.3
2019-09-12,9.046,2,60.89,12.8
2019-09-13,9.169,2,53.6,12.7
2019-09-14,9.017,2,47.84,13.2
2019-09-15,8.379,2,46.8,14.3
2019-09-16,9.095,2,104.84,12.6
2019-09-17,9.516,2,87.04,11.1
2019-09-18,9.543,2,60.69,11.2
2019-09-19,9.059,2,55.67,13.1
2019-09-20,8.49,2,52.54,15.2
2019-09-21,8.302,2,49.34,14.8
2019-09-22,9.124,2,76.22,12.5
2019-09-23,9.243,2,80.61,12.4
2019-09-24,9.081,2,71.25,13.3
2019-09-25,9.052,2,84.52,13.5
2019-09-26,8.73,2,100.53,14.8
2019-09-27,8.661,2,85.32,14.2
2019-09-28,9.302,2,75.33,12.4
2019-09-29,9.21,2,67.21,13.0
2019-09-30,9.184,2,56.83,13.3
2019-10-01,9.172,2,48.27,13.3
2019-10-02,8.742,2,42.3,14.8
2019-10-03,8.253,2,36.21,15.5
2019-10-04,8.528,2,31.99,14.3
2019-10-05,8.934,2,29.83,13.4
2019-10-06,8.22,2,27.75,14.7
2019-10-07,8.841,2,25.31,13.6
2019-10-08,8.922,2,26.13,13.5
2019-10-09,9.101,2,27.84,13.0
2019-10-10,9.147,2,25.27,13.4
2019-10-11,8.827,2,22.5,14.3
2019-10-12,8.647,2,20.09,14.8
2019-10-13,8.374,2,18.01,15.6
2019-10-14,8.032,2,16.29,16.5
2019-10-15,8.315,2,14.87,15.0
2019-10-16,8.382,2,14.53,14.9
2019-10-17,8.44,2,15.88,14.5
2019-10-18,8.744,2,21.85,13.8
2019-10-19,8.96,2,25.69,13.5
2019-10-20,8.912,2,25.77,13.8
2019-10-21,8.838,2,22.75,14.6
2019-10-22,8.732,2,19.73,14.8
2019-10-23,8.359,2,18.18,16.0
2019-10-24,7.919,2,16.38,17.6
2019-10-25,7.655,2,13.85,17.5
2019-10-26,8.402,2,15.58,14.6
2019-10-27,8.656,2,15.84,14.7
2019-10-28,8.803,2,15.17,14.6
2019-10-29,8.399,2,13.3,15.8
2019-10-30,8.077,2,11.55,17.1
2019-10-31,7.781,2,9.87,17.9
2019-11-01,7.433,2,8.28,18.9
2019-11-02,7.179,2,8.73,18.1
2019-11-03,7.911,2,8.26,16.7
2019-11-04,8.327,2,8.05,15.7
2019-11-05,8.66,2,7.75,14.8
2019-11-06,8.528,2,7.77,14.6
2019-11-07,8.308,2,11.22,13.9
2019-11-08,8.345,2,55.74,14.3
2019-11-09,8.417,2,59.39,13.9
2019-11-10,8.454,2,41.9,14.5
2019-11-11,8.376,2,31.1,15.3
2019-11-12,8.191,2,37.75,16.0
2019-11-13,8.562,2,35.51,14.7
2019-11-14,8.456,2,35.79,15.1
2019-11-15,8.449,2,35.6,15.3
2019-11-16,8.689,2,30.8,14.4
2019-11-17,8.612,2,26.08,14.5
2019-11-18,8.614,2,22.69,15.0
2019-11-19,8.271,2,19.35,16.4
2019-11-20,8.26,2,17.26,16.6
2019-11-21,7.237,2,14.97,18.9
2019-11-22,8.204,2,13.48,16.7
2019-11-23,8.216,2,12.28,16.7
2019-11-24,8.216,2,11.3,16.3
2019-11-25,7.801,2,10.46,16.2
2019-11-26,8.402,2,10.66,15.2
2019-11-27,8.5,2,9.57,15.4
2019-11-28,8.326,2,8.72,15.8
2019-11-29,8.185,2,7.95,15.5
2019-11-30,8.316,2,7.53,14.8
2019-12-01,8.021,2,7.24,14.6
2019-12-02,8.507,2,7.66,14.1
2019-12-03,8.565,2,7.46,14.7
2019-12-04,8.343,2,7.16,15.3
2019-12-05,7.754,2,6.56,15.4
2019-12-06,7.811,2,6.26,15.4
2019-12-07,8.15,2,5.8,15.4
2019-12-08,7.591,2,5.39,16.5
2019-12-09,6.458,2,4.9,17.0
2019-12-10,7.301,2,4.68,16.8
2019-12-11,7.473,2,4.23,16.6
2019-12-12,6.966,2,3.86,16.4
2019-12-13,7.19,2,3.58,15.8
2019-12-14,6.937,2,3.48,16.2
2019-12-15,6.913,2,3.36,16.3
2019-12-16,6.845,2,3.18,16.9
2019-12-17,6.853,2,2.99,16.6
2019-12-18,6.688,2,2.91,17.6
2019-12-19,6.096,2,2.64,17.8
2019-12-20,6.083,2,2.55,18.1
2019-12-21,5.999,2,2.29,17.8
2019-12-22,6.976,2,2.16,17.1
2019-12-23,6.677,2,2.17,17.0
2019-12-24,6.903,2,2.23,17.2
2019-12-25,6.94,2,2.19,17.5
2019-12-26,6.611,2,2.17,17.6
2019-12-27,6.362,2,2.16,17.6
2019-12-28,5.895,2,2.2,18.3
2019-12-29,6.193,2,2.19,18.4
2019-12-30,6.07,2,2.21,18.2
2019-12-31,6.726,2,2.06,17.5
2020-01-01,6.883,2,2.08,17.3
2020-01-02,6.996,2,2.03,17.4
2020-01-03,6.904,2,2.08,17.9
2020-01-04,4.209,2,2.05,16.8
2020-01-05,7.467,2,1.98,16.4
2020-01-06,7.234,2,2.03,17.2
2020-01-07,7.022,2,2.06,17.4
2020-01-08,6.488,2,2.11,17.9
2020-01-09,6.789,2,2.11,17.7
2020-01-10,3.882,2,2.11,17.2
2020-01-11,6.568,2,2.12,16.5
2020-01-12,6.773,2,2.13,16.9
2020-01-13,5.956,2,2.12,17.4
2020-01-14,6.233,2,2.15,17.9
2020-01-15,4.246,2,2.2,17.3
2020-01-16,6.557,2,2.16,16.8
2020-01-17,5.761,2,2.04,16.0
2020-01-18,6.757,2,2.13,17.4
2020-01-19,4.481,2,2.14,17.3
2020-01-20,4.301,2,2.28,16.6
2020-01-21,6.192,2,2.12,16.8
2020-01-22,4.577,2,2.05,16.3
2020-01-23,0.0,161,2.01,16.4
2020-01-24,6.91,2,1.95,16.6
2020-01-25,0.0,161,1.99,17.6
2020-01-26,6.302,2,1.97,17.5
2020-01-27,0.0,161,1.91,16.9
2020-01-28,0.0,161,1.89,17.1
2020-01-29,0.0,161,1.86,17.4
2020-01-30,0.0,161,1.87,18.0
2020-01-31,0.0,161,1.87,18.2
2020-02-01,4.394,2,2.18,17.9
2020-02-02,0.0,161,1.97,16.9
2020-02-03,0.0,161,1.92,16.6
2020-02-04,0.0,161,1.86,16.4
2020-02-05,0.0,161,1.81,16.7
2020-02-06,0.0,161,1.83,17.2
2020-02-07,5.858,2,1.89,17.5
2020-02-08,0.0,161,1.93,18.0
2020-02-09,0.0,161,1.97,18.2
2020-02-10,0.0,161,1.96,18.4
2020-02-11,5.364,2,1.85,17.7
2020-02-12,5.614,2,1.84,17.3
2020-02-13,7.31,2,1.91,18.0
2020-02-14,0.0,161,1.9,18.2
2020-02-15,3.455,2,1.85,17.3
2020-02-16,0.0,161,1.86,17.2
2020-02-17,0.0,161,1.93,17.5
2020-02-18,0.0,161,2.06,17.3
2020-02-19,0.0,161,2.04,16.6
2020-02-20,8.407,2,1.95,16.4
2020-02-21,0.0,161,1.9,16.7
2020-02-22,0.0,161,1.89,16.7
2020-02-23,0.0,161,1.92,16.9
2020-02-24,7.541,2,1.9,17.1
2020-02-25,0.0,161,1.96,17.7
2020-02-26,0.0,161,1.91,16.8
2020-02-27,0.0,161,1.83,16.0
2020-02-28,0.0,161,1.88,16.8
2020-02-29,0.0,161,1.87,16.9
2020-03-01,0.0,161,1.88,16.9
2020-03-02,0.0,161,1.84,16.3
2020-03-03,0.0,161,1.8,16.2
2020-03-04,0.0,161,1.81,16.4
2020-03-05,6.463,2,1.86,17.1
2020-03-06,6.858,2,2.61,16.8
2020-03-07,0.0,161,2.4,16.4
2020-03-08,0.0,161,2.17,16.5
2020-03-09,0.0,161,1.91,16.4
2020-03-10,0.0,161,1.71,16.2
2020-03-11,0.0,161,1.82,16.3
2020-03-12,5.168,15,1.85,17.2
2020-03-13,5.031,15,1.7,16.9
2020-03-14,0.0,161,1.63,15.6
2020-03-15,0.0,161,1.65,16.0
2020-03-16,0.0,161,1.68,16.1
2020-03-17,0.0,161,1.71,16.2
2020-03-18,6.328,15,1.78,16.9
2020-03-19,5.999,15,1.78,17.3
2020-03-20,0.0,161,1.7,16.8
2020-03-21,7.337,15,1.66,16.3
2020-03-22,0.0,161,1.69,16.1
2020-03-23,0.0,161,1.68,15.8
2020-03-24,0.0,161,1.74,15.7
2020-03-25,0.0,161,1.68,15.8
2020-03-26,0.0,161,1.73,16.0
2020-03-27,0.0,161,1.75,15.6
2020-03-28,0.0,161,1.8,16.2
2020-03-29,0.0,161,1.75,16.8
2020-03-30,0.0,161,1.72,16.3
2020-03-31,6.55,15,1.75,16.0
2020-04-01,0.0,161,1.97,15.6
2020-04-02,0.0,161,2.33,16.4
2020-04-03,0.0,161,2.06,16.1
2020-04-04,0.0,161,1.89,15.4
2020-04-05,0.0,161,1.92,15.2
2020-04-06,0.0,161,1.84,15.2
2020-04-07,0.0,161,1.83,15.1
2020-04-08,0.0,161,1.88,15.4
2020-04-09,0.0,161,1.95,15.6
2020-04-10,0.0,161,2.0,15.3
2020-04-11,0.0,161,2.05,15.1
2020-04-12,5.989,15,1.99,15.0
2020-04-13,0.0,161,1.99,15.3
2020-04-14,5.201,15,1.89,15.2
2020-04-15,5.375,2,1.85,15.8
2020-04-16,5.151,2,1.87,15.8
2020-04-17,5.992,2,1.83,15.3
2020-04-18,6.129,2,1.85,15.4
2020-04-19,6.113,2,1.82,14.9
2020-04-20,5.921,2,1.88,15.3
2020-04-21,6.341,2,1.82,14.8
2020-04-22,5.684,2,1.86,15.4
2020-04-23,5.566,2,1.88,15.1
2020-04-24,6.439,2,1.93,15.6
2020-04-25,5.498,2,1.94,15.6
2020-04-26,5.489,2,1.97,15.6
2020-04-27,6.033,2,1.89,15.0
2020-04-28,6.923,2,1.92,14.6
2020-04-29,4.808,2,2.06,15.0
2020-04-30,6.213,2,1.99,13.9
2020-05-01,6.04,2,2.06,13.5
2020-05-02,6.713,2,2.0,13.8
2020-05-03,6.253,2,1.94,14.1
2020-05-04,5.928,2,1.96,14.4
2020-05-05,5.827,2,2.0,14.4
2020-05-06,6.739,2,1.98,14.4
2020-05-07,6.121,2,2.02,14.8
2020-05-08,5.786,2,2.0,15.1
2020-05-09,5.571,2,2.06,14.4
2020-05-10,6.297,2,1.99,13.7
2020-05-11,5.876,2,2.0,14.1
2020-05-12,6.055,2,2.04,14.3
2020-05-13,6.098,2,3.04,13.3
2020-05-14,6.816,2,3.02,13.0
2020-05-15,7.046,2,3.08,13.3
2020-05-16,6.749,2,2.87,12.2
2020-05-17,6.815,2,2.65,12.1
2020-05-18,6.965,2,2.53,12.4
2020-05-19,6.474,2,2.5,13.7
2020-05-20,6.356,2,3.15,13.6
2020-05-21,7.09,2,4.39,12.3
2020-05-22,7.107,2,3.98,12.7
2020-05-23,6.913,2,4.72,13.0
2020-05-24,7.268,2,4.45,12.8
2020-05-25,6.908,2,4.18,12.9
2020-05-26,7.079,2,3.95,12.5
2020-05-27,7.01,2,3.67,13.0
2020-05-28,6.943,2,3.51,13.3
2020-05-29,7.051,2,3.42,12.7
2020-05-30,6.903,2,3.29,12.9
2020-05-31,6.956,2,3.4,13.1
2020-06-01,7.408,2,5.53,12.1
2020-06-02,8.099,2,7.52,11.7
2020-06-03,8.331,2,7.71,12.0
2020-06-04,8.354,2,6.9,11.4
2020-06-05,8.841,2,6.05,10.5
2020-06-06,8.493,2,5.72,11.1
2020-06-07,8.55,2,5.43,11.5
2020-06-08,8.55,2,5.08,11.7
